timestamp,water_pressure_bar,outdoor_temp_c,circuit_flow_temp_c,energy_manager_state,circuit_state,connected,zone_name,zone_current_temp_c,zone_target_temp_c,zone_humidity_pct,zone_heating_state,dhw_current_temp_c,dhw_target_temp_c,dhw_operation_mode,dhw_current_special_function
2026-04-03 11:08:09,1.6,13.73,79.5,HEATING,HEATING,True,ZONE 1,17.3125,17.5,,,38.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 11:51:08,1.4,13.35,26.0,HEATING,HEATING,True,ZONE 1,17.5625,17.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 12:36:06,1.5,13.36,29.0,HEATING,HEATING,True,ZONE 1,17.9375,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 13:48:50,1.5,13.74,28.5,HEATING,HEATING,True,ZONE 1,18.0625,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 14:35:13,0.9,13.69,25.0,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 15:27:42,0.8,13.2,23.0,STANDBY,STANDBY,True,ZONE 1,17.75,17.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 15:59:29,0.7,13.2,22.0,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 16:40:43,0.7,12.54,20.5,STANDBY,STANDBY,True,ZONE 1,17.625,17.5,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 17:18:07,1.5,11.68,32.5,HEATING,HEATING,True,ZONE 1,17.625,18.5,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 17:58:12,1.5,10.12,33.5,HEATING,HEATING,True,ZONE 1,17.8125,18.5,,,43.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 18:40:45,1.5,8.95,34.5,HEATING,HEATING,True,ZONE 1,17.9375,18.5,,,43.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 19:26:20,1.6,8.41,37.0,HEATING,HEATING,True,ZONE 1,18.0625,18.5,,,42.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 19:57:39,1.5,8.41,32.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,42.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 20:30:25,1.6,7.73,35.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 21:02:13,1.6,7.0,42.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 21:48:19,1.6,6.12,43.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 22:21:09,1.1,5.32,33.5,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,40.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 22:59:58,0.9,4.96,30.0,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,40.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-03 23:35:03,0.8,4.96,27.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,40.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 00:02:13,0.7,4.41,25.5,HEATING,HEATING,True,ZONE 1,17.75,18.0,,,40.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 03:14:22,0.7,2.71,27.5,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,38.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 05:01:18,1.6,2.9,43.0,HEATING,HEATING,True,ZONE 1,17.8125,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 06:11:02,1.1,5.31,34.5,STANDBY,STANDBY,True,ZONE 1,18.6875,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 07:15:43,0.8,8.37,28.5,STANDBY,STANDBY,True,ZONE 1,18.5,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 07:56:20,0.8,10.63,25.5,STANDBY,STANDBY,True,ZONE 1,18.625,18.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 08:31:08,0.7,11.94,23.5,STANDBY,STANDBY,True,ZONE 1,18.5,18.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 09:07:29,0.7,12.89,22.0,STANDBY,STANDBY,True,ZONE 1,18.4375,17.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 09:52:54,0.6,13.6,20.5,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,22.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 10:21:55,0.6,13.47,19.5,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,23.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 10:57:48,0.5,13.3,19.0,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,23.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 11:25:47,1.0,12.96,61.5,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 11:50:33,0.9,12.96,51.0,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,48.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 12:28:59,1.6,11.23,37.0,HEATING,HEATING,True,ZONE 1,17.5,18.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 13:33:32,1.5,10.97,29.5,HEATING,HEATING,True,ZONE 1,17.8125,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 14:19:54,1.1,13.02,30.0,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 14:58:41,0.9,13.09,27.5,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 15:29:35,0.8,13.09,25.5,STANDBY,STANDBY,True,ZONE 1,17.625,17.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 15:54:24,0.7,13.45,24.5,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 16:21:29,0.7,13.3,23.0,HEATING,HEATING,True,ZONE 1,17.375,17.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 17:00:45,1.0,12.97,26.5,HEATING,HEATING,True,ZONE 1,17.75,18.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 17:46:47,1.5,12.69,33.5,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 18:02:31,1.5,12.69,30.0,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 19:00:55,1.6,10.83,37.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 19:43:32,1.6,10.12,34.5,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 19:58:59,1.5,10.12,29.5,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 20:30:25,1.5,9.36,33.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,43.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 20:58:06,1.6,8.71,40.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,42.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 21:27:57,1.6,7.57,37.5,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,42.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 21:53:47,1.6,7.57,33.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 22:16:40,1.1,6.95,32.0,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 22:55:17,0.8,5.69,29.0,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 23:19:33,0.8,5.32,27.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-04 23:54:10,0.7,5.32,25.0,STANDBY,STANDBY,True,ZONE 1,17.75,17.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 01:16:04,1.5,5.07,33.5,HEATING,HEATING,True,ZONE 1,18.0,18.0,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 04:10:17,1.3,3.41,31.0,HEATING,HEATING,True,ZONE 1,17.5625,18.5,,,39.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 05:51:46,1.1,5.27,36.5,STANDBY,STANDBY,True,ZONE 1,19.9375,18.5,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 06:53:07,0.8,8.87,30.0,STANDBY,STANDBY,True,ZONE 1,18.5,18.5,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 07:47:42,0.7,10.69,26.0,STANDBY,STANDBY,True,ZONE 1,18.625,18.5,,,38.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 08:25:19,1.5,12.62,72.5,STANDBY,STANDBY,True,ZONE 1,18.4375,18.5,,,43.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 09:05:14,1.2,13.65,24.0,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 09:54:28,0.8,15.65,24.5,STANDBY,STANDBY,True,ZONE 1,18.375,17.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 10:22:21,0.7,16.2,23.5,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 11:00:32,0.7,17.43,22.0,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 11:43:50,0.7,18.16,21.0,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 11:59:16,0.7,18.16,20.5,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 12:56:58,1.2,19.36,26.5,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 13:49:28,1.2,19.95,23.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 14:26:05,1.0,20.48,26.5,STANDBY,STANDBY,True,ZONE 1,18.4375,17.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 14:59:40,0.8,20.38,24.5,STANDBY,STANDBY,True,ZONE 1,18.375,17.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 15:33:14,0.8,19.99,23.0,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 16:02:34,0.7,19.78,22.0,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,43.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 16:52:52,0.7,19.31,20.5,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 17:20:17,1.3,19.03,27.5,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 17:55:08,1.1,18.22,23.0,HEATING,HEATING,True,ZONE 1,18.4375,18.5,,,41.5,45.0,TIME_CONTROLLED,CYLINDER_BOOST
2026-04-05 18:26:14,1.6,14.2,80.0,HEATING,HEATING,True,ZONE 1,18.5,18.5,,,35.0,45.0,TIME_CONTROLLED,CYLINDER_BOOST
2026-04-05 19:09:08,1.5,13.77,30.0,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 19:47:22,1.4,12.9,28.5,STANDBY,STANDBY,True,ZONE 1,18.625,18.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 20:49:10,0.7,10.45,25.5,STANDBY,STANDBY,True,ZONE 1,18.4375,18.5,,,43.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 21:21:12,1.2,10.45,28.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 21:53:59,1.5,9.63,33.0,HEATING,HEATING,True,ZONE 1,18.4375,18.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 22:18:25,1.0,8.99,30.5,STANDBY,STANDBY,True,ZONE 1,18.4375,17.5,,,40.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 22:58:26,0.8,8.42,27.5,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,40.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 23:30:45,0.7,8.33,25.5,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,39.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-05 23:58:56,0.7,8.33,24.0,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 02:25:05,1.2,8.14,58.5,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 05:08:48,1.6,3.33,44.5,HEATING,HEATING,True,ZONE 1,18.0625,18.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 07:01:35,1.3,5.45,30.0,HEATING,HEATING,True,ZONE 1,17.125,17.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 08:44:55,0.8,8.63,27.5,STANDBY,STANDBY,True,ZONE 1,18.375,16.5,,,43.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 09:51:47,0.7,9.21,23.0,STANDBY,STANDBY,True,ZONE 1,18.4375,16.5,,,43.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 10:45:04,0.6,9.89,20.5,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,42.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 11:35:19,0.6,10.35,19.0,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 12:36:30,1.5,10.02,39.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 13:58:46,1.5,10.07,35.0,HEATING,HEATING,True,ZONE 1,18.6875,19.0,,,39.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 14:44:16,1.5,10.26,31.0,HEATING,HEATING,True,ZONE 1,18.875,19.0,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 15:32:14,1.5,10.4,35.5,HEATING,HEATING,True,ZONE 1,18.875,19.0,,,38.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 16:10:30,1.5,9.9,38.0,HEATING,HEATING,True,ZONE 1,18.9375,19.0,,,38.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 17:05:08,1.1,8.93,59.5,STANDBY,STANDBY,True,ZONE 1,18.875,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 18:03:09,0.8,8.19,40.5,STANDBY,STANDBY,True,ZONE 1,18.6875,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 19:18:12,0.6,8.15,30.0,STANDBY,STANDBY,True,ZONE 1,18.4375,18.5,,,42.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 20:02:58,0.6,8.38,27.0,STANDBY,STANDBY,True,ZONE 1,18.4375,18.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 20:54:04,2.9,8.23,31.0,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 21:27:58,3.0,8.29,36.0,HEATING,HEATING,True,ZONE 1,18.4375,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 21:58:18,3.0,8.19,40.0,HEATING,HEATING,True,ZONE 1,18.5,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 22:32:57,2.6,8.09,33.0,STANDBY,STANDBY,True,ZONE 1,18.5,17.5,,,12.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 23:20:30,2.5,7.69,29.0,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,12.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-06 23:57:32,2.5,7.69,26.5,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,12.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 01:55:38,2.8,6.79,32.0,HEATING,HEATING,True,ZONE 1,17.8125,18.0,,,13.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 04:24:33,2.9,5.15,45.5,HEATING,HEATING,True,ZONE 1,17.75,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 06:02:39,2.5,5.07,33.5,STANDBY,STANDBY,True,ZONE 1,19.0625,17.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 07:47:56,2.4,6.27,25.0,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 08:46:14,2.4,6.97,22.0,STANDBY,STANDBY,True,ZONE 1,17.625,17.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 09:49:46,2.4,7.69,20.0,STANDBY,STANDBY,True,ZONE 1,17.625,17.5,,,43.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 10:44:59,2.4,8.14,19.0,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 11:38:53,2.4,8.86,18.0,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 12:42:57,2.9,10.24,40.5,HEATING,HEATING,True,ZONE 1,18.1875,19.0,,,39.5,45.0,TIME_CONTROLLED,REGULAR
