timestamp,water_pressure_bar,outdoor_temp_c,circuit_flow_temp_c,energy_manager_state,circuit_state,connected,zone_name,zone_current_temp_c,zone_target_temp_c,zone_humidity_pct,zone_heating_state,dhw_current_temp_c,dhw_target_temp_c,dhw_operation_mode,dhw_current_special_function
2026-03-06 17:05:07,1.4,10.44,26.0,STANDBY,STANDBY,False,ZONE 1,18.4375,17.5,,,38.5,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 17:51:52,1.4,10.44,26.0,STANDBY,STANDBY,False,ZONE 1,18.4375,17.5,,,38.5,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 18:28:39,1.8,5.19,41.5,HEATING,HEATING,True,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 19:08:58,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 19:46:54,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 20:48:11,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 21:04:17,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 21:42:41,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 21:58:00,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 22:23:45,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 22:53:50,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 23:17:20,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-06 23:48:40,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 01:00:24,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 03:24:33,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 04:45:05,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 05:25:58,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 05:57:23,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 06:32:31,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 07:16:33,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 07:47:08,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 08:25:46,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 08:53:27,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 09:18:14,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-03-07 09:49:57,1.8,5.19,43.0,HEATING,HEATING,False,ZONE 1,18.25,19.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
